kills,actions,timer,hits_taken,total_damage_taken,hit_miss_ratio,token,created_at
306.0,104,785,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:09:53 UTC
306.0,103,790,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:09:58 UTC
306.0,103,795,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:03 UTC
306.0,102,800,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:08 UTC
306.0,101,805,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:13 UTC
306.0,101,810,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:18 UTC
306.0,100,815,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:23 UTC
306.0,100,820,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:28 UTC
306.0,99,825,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:33 UTC
306.0,98,830,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:38 UTC
306.0,98,835,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:43 UTC
306.0,97,840,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:48 UTC
306.0,97,845,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:53 UTC
306.0,96,850,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:10:58 UTC
306.0,96,855,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:03 UTC
306.0,95,860,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:08 UTC
306.0,94,865,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:13 UTC
306.0,94,870,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:18 UTC
306.0,93,875,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:23 UTC
306.0,93,880,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:28 UTC
306.0,92,885,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:33 UTC
306.0,92,890,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:38 UTC
306.0,91,895,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:43 UTC
306.0,91,900,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:48 UTC
306.0,90,905,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:53 UTC
306.0,90,910,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:11:58 UTC
306.0,89,915,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:03 UTC
306.0,89,920,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:08 UTC
306.0,88,925,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:13 UTC
306.0,88,930,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:18 UTC
306.0,87,935,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:23 UTC
306.0,87,940,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:28 UTC
306.0,87,945,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:33 UTC
306.0,86,950,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:38 UTC
306.0,85,955,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:43 UTC
306.0,85,960,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:48 UTC
306.0,85,965,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:53 UTC
306.0,84,970,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:58 UTC
306.0,84,975,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:03 UTC
306.0,83,980,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:08 UTC
306.0,83,985,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:13 UTC
306.0,83,990,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:18 UTC
306.0,82,995,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:23 UTC
306.0,82,1000,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:28 UTC
306.0,81,1005,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:33 UTC
306.0,81,1010,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:38 UTC
306.0,80,1015,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:43 UTC
306.0,80,1020,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:48 UTC
306.0,80,1025,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:53 UTC
306.0,79,1030,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:58 UTC
306.0,79,1035,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:14:03 UTC
306.0,78,1040,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:14:08 UTC
306.0,78,1045,8.0,120.0,0.7232432,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:14:13 UTC
0.0,4,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:23 UTC
0.0,12,10,0.0,0.0,1.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:27 UTC
3.0,24,15,0.0,0.0,0.5454546,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:32 UTC
3.0,43,20,0.0,0.0,0.5217391,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:37 UTC
4.0,50,25,0.0,0.0,0.5517241,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:42 UTC
4.0,61,30,0.0,0.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:47 UTC
5.0,64,35,0.0,0.0,0.5128205,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:52 UTC
6.0,87,40,0.0,0.0,0.5510204,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:57 UTC
7.0,97,45,0.0,0.0,0.508772,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:02 UTC
8.0,109,50,0.0,0.0,0.515625,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:07 UTC
9.0,124,55,1.0,15.0,0.5342466,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:12 UTC
12.0,142,60,2.0,30.0,0.4897959,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:17 UTC
14.0,159,65,2.0,30.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:22 UTC
14.0,156,70,2.0,30.0,0.4912281,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:27 UTC
15.0,150,75,2.0,30.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:32 UTC
15.0,148,80,2.0,30.0,0.4958678,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:37 UTC
16.0,142,85,2.0,30.0,0.5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:42 UTC
17.0,145,90,2.0,30.0,0.4859155,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:48 UTC
18.0,150,95,2.0,30.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:52 UTC
18.0,149,100,2.0,30.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:57 UTC
18.0,145,105,3.0,45.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:02 UTC
18.0,148,110,5.0,75.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:07 UTC
18.0,144,115,5.0,75.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:12 UTC
18.0,144,120,7.0,105.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:17 UTC
18.0,140,125,7.0,105.0,0.48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:22 UTC
0.0,1,5,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:33 UTC
0.0,7,10,0.0,0.0,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:38 UTC
2.0,11,15,0.0,0.0,0.8333333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:43 UTC
3.0,34,20,0.0,0.0,0.6315789,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:48 UTC
4.0,46,25,0.0,0.0,0.5925926,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:53 UTC
6.0,51,30,0.0,0.0,0.6315789,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:58 UTC
7.0,70,35,0.0,0.0,0.5833333,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:03 UTC
8.0,80,40,0.0,0.0,0.6140351,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:08 UTC
9.0,89,45,0.0,0.0,0.6206896,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:13 UTC
10.0,105,50,0.0,0.0,0.6060606,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:18 UTC
11.0,111,55,0.0,0.0,0.6388889,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:23 UTC
13.0,133,60,0.0,0.0,0.6190476,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:28 UTC
14.0,140,65,0.0,0.0,0.6222222,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:33 UTC
15.0,135,70,0.0,0.0,0.6122449,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:38 UTC
16.0,139,75,0.0,0.0,0.6095238,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:43 UTC
16.0,136,80,0.0,0.0,0.6095238,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:48 UTC
18.0,136,85,0.0,0.0,0.6153846,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:53 UTC
21.0,137,90,0.0,0.0,0.6131387,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:58 UTC
23.0,143,95,0.0,0.0,0.6216216,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:03 UTC
24.0,142,100,0.0,0.0,0.627451,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:08 UTC
27.0,142,105,0.0,0.0,0.6428571,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:13 UTC
